Unnamed: 0,type,review,label,file
27084,train,"I think this is almost all I need to say. I feel obliged to explain my actions though. I've basically never seen such an armature production, and I mean that in all senses of the word. Although he physical camera work, boom MIC operation and other technical aspects of this film are laughable, unfortunately its not the only areas. <br /><br />Unlike some classic independent films that have been saved by their scripts great characterization and plot, this unfortunately has an awful script, awful acting and worst of all, awful annoying characters. <br /><br />It's a crime that for the every independent film that gets, distribution like Haiku Tunnel, there's a 101 other indie films that died silent deaths. I don't know who the Kornbluth brothers know at Sony, but that can be my only explanation as to how this amateur family production ever got distribution. I'm quite bemused as to why they picked this up.<br /><br />The ONLY part of this film that holds out any intrigue is its title. However, the reason for that is even a let down. I hope this review will save a few people that may be intrigued by this films title from going to watch it. I've seen a lot of films in my time, and I'm very forgiving when in the cinema, but this was too much. I'll never forget 'tunnel', for marking an important point in my life experience of cinema. Shame it's such a low point.",0,11877_1.txt
33994,train,"i am a big fan of karishma Kapoor and Govinda. I watched this film after i had seen Fiza, which was absolutley brilliant.<br /><br />There are films that are bad, and there are films that are cr*p. but this film just takes the biscuit.<br /><br />We were so annoyed that we were conned out of paying our money expecting a decent film.<br /><br />avoid at all cost, dont even rent it.<br /><br />1/10",0,6846_1.txt
44920,train,"I did not know for some time in my youth all that could in general be known about this film however the ways of making a film was not what in fact drew my attention, what made this motion picture one the most liked films even to this very day that I have ever seen was of the Heroism,bravery and the Honor to have served in Her Majestys Service.This film is not always what it seems and that is perhaps as it should be,however I cant say enough for the courage exhibited by Sgt.Cutter in defense of The Uniform that he too would of sacrificed his life to save from peril of the sort that they and the troop were threatened with the emergence of this thugee group.<br /><br />To be certain Sgt. Cutter is the kind of individual you might suggest something about and then you watch this unequivocal belief not only in each other but in her Majesty the Queen of England.I think for all of his lust for money and the such that that character was great.A reckless brave courageous soldier who did not know fear.I think Grant was excellent in this role,truly a very capable rendering made compelling by the uniform that he wore.I never felt Ballantine was a shoe-in ,in fact there was so much confidence in there assumptions that you might be well not to look to close because it is still only a picture.What do I mean?This picture is still only a motion picture and like the times in which these events take place as well as when the picture was actually made provide a look at how things were done then and what or why there are so many different opinions as to this motion picture will distract your attention.Both Ballantine and MaChesney are equal in there dedication with both men from time to time providing a unflinching daring as to there jobs as men in the service of Her Majesty.These three seem to bring things off rather well and I believe it is a useful,even enjoyable interlude when Ballantine has a date with destiny or so it would seem only to have fate as you would have it intervene.Is it Believable?I don't know.I think it is very fitting when the company having escaped the clutches of death in Tantrapur and they are dragging there tails as they are approaching the main gates to the Regiments Post when Ballantine allows the other two to know that he is leaving the service,and getting married and going into the tea business.MaChesney says he could sign up for another 9 years.It will make a man out of him.I like that sentiment.<br /><br />I don't think there is any doubt as to just what it means to have brave dependable courageous soldiers representing your very best interests.Where does this end,in fact it may never end.Those interests are so well placed as to what is important in this world that I enjoy this picture today as much as perhaps I enjoyed the picture when I was ten years old.I had never known about the truthfulness of this film up to recently when I went into history and found the information about Kali.There is quite a good deal to learn however once all is said and done about the historical significance of the Goddess of Kali,this motion picture takes on a quality that I refer to as intelligence.This is a very honest attempt to convey a belief in what is being attempted.I think this is an excellent film.George Stevens directed.<br /><br />There is a few items to be aware of I don't think all the information will jive with history however when the Journalist is addressed as Mr.Kipling things can get very emotional because all the rest are characters but this is Rudyard Kipling?George Stevens went over the top to convey a time and a time before when these events actually occurred.The information is honest,compelling and it will not only draw you in but you will need to understand about why we so love Gunga Din.There is in the distance the Black Watch is out in front and they are approaching a most certain peril and possible defeat unless the troop can be warned.Sgt.Cutter is seriously wounded and Ballantine as well as MaChesney are restrained.Din having a deep wound at the base of his back as the result of a bayonet thrust deeply into his body from behind is up to the demand of having to warn the Colonel of impending peril.With a effort worthy of our most sincerest desires in this life time Din slowly climbs and manages to scale the steeple which rests as the top of the tuggee temple.The sound of Gunga Dins horn allows the approaching army to be forewarned.A very large scale battle ensues and the enemy is nullified.It is so Dramatic and tense filled position that as Gunga Din lay Dead on a pile of rocks which his bullet riddled body now shows,Sgt.Cutter says good work soldier.I don't know of any more dramatic moment nor one where we learn what sacrifice means then when the troop is forewarned of the impending peril.<br /><br />The end is far from being anti-climatic,it is the telling of who Gunga Din is and what he means now to the honored men in uniform for whom he willing sacrificed.Ballantine knows his heart and asks the Colonel to take care of his enlistment papers and this makes MaChesney quite pleased with the Colonel being honest places the enlistment papers in his pocket to be dealt with at perhaps at a more appropriate time.The Colonel says at the place where now all are gathered that we have all done enough soldiering for one long day and further comments on how pleased there efforts were in defense.MaChesney says he would rather here that from the colonel than get a bloomin medal.This is a very sober point and then he comes to Din.Now here is a man who has no actually status so I am going to appoint him a corporal and his name shall be written on the rolls of our honored dead.The poem is read as though it was just penned by Kipling himself who stands by the gravesite with the colonel and the rest of the men.Gunga Din Bravo!",1,5429_10.txt
45649,train,The critics are dumb. This movie is funny and smart. I loved this movie a lot. Why does everyone hate this movie so much. I wish people would love this movie more than they don't. Ben Stiller and Jack Black are true comedians and they put through a lot of work to make this movie. I don't see you people out there making movies like them. So people should just watch it and not comment it. I like this movie. It is OK through it all. There are parts were it get's dumb but at least they made it. Jerry Stiller would love this because this movie has the acting just like the show King Of Queens. But this is better than that. I can't believe this was rated so low.,1,6085_8.txt
32660,train,"""I thought I'd be locked away in a padded cell and they'd throw away the key"" (Thus is a paraphrased snatch of dialogue from ""State of Mind"".<br /><br />One wonders in what tangled forest Paula Milne and her co-writer found the magic mushrooms they must have eaten, to create this feeble ""whodunnit"" and bring such rubbish to our screens. A padded cell should indeed be left available.<br /><br />Niamh Cusack did her best, (as did the other actors) but surely her talent deserves a better vehicle than this. The height of absurdity has been reached, and this particular ""State of Mind"" is best buried and forgotten, and certainly not just ""placed in a box and locked away in a drawer"".",0,5645_2.txt
36236,train,"After watching this, I had lost a little respect for Christopher Lee (This has passed over time). This film was utter garbage. First, they tried to recreate the ending from the first ""Howling,"" with incredibly bad make-up. Then they try to turn it into a sad excuse of a werewolf porn film! The plot sucks and the whole film is just AWFUL!!!! A brother of a werewolf victim from the first film (From the look of it, it was SUPPOSED to be Dee Wallace Stone)teams up with Lee and another woman to destroy the group of werewolves, lead by Sybil Danning, who seems to be naked all the time.<br /><br />This is not even worth renting (Unless you want to waste your time and money watching the nudity.). Try to catch it on cable instead. It would be so chopped up, it may actually make sense.",0,8864_1.txt
27255,train,"A dog found in a local kennel is mated with Satan and has a litter of puppies, one of which is given to a family who has just lost their previous dog to a hit & run. The puppy wants no time in making like Donald Trump and firing the Mexican housekeeper, how festive. Only the father suspects that this canine is more then he appears, the rest of the family loves the demonic pooch. So it's up to dad to say the day.<br /><br />This late 70's made for TV horror flick has little going for it except a misplaced feeling of nostalgia. When I saw this as a kid I found it to be a tense nail-biter, but revisiting it as an adult I now realize that it's merely lame,boring, and not really well-acted in the least bit.<br /><br />My Grade: D",0,1202_2.txt
46178,train,"Honestly, this is the best reality show anyone has ever come up with. In order to win the money you have to actually be INTELLIGENT. Not only that you've got to be brave, athletic, cunning, etc. It actually requires skill. Not like some lame-ass shows that are on these days. And yet, they only have two seasons of it! Bull..they need to bring this show back!! <br /><br />Although, they'll have a hard time pulling Anderson Cooper away from CNN. He was great.<br /><br />But seriously, it was an amazing show. You never knew who would be going when. And it was so much fun trying to figure out the mole yourself! It was a show you could actually play yourself if you wanted to!<br /><br />BRING BACK THE MOLE!!!! BRING BACK THE MOLE!!!!",1,6561_10.txt
31462,train,"What a poor image of Professional Police Officers is displayed on the Television in the watching of this alleged Reality show. One can only hope that the actual reasonable suspicion that leads to probable cause that leads to the totality of the circumstances involved to make a ""stop"" , then the ""Pat Down"" of the outside of one's Garment, then to be able to articulate why the officer went into someone's pocket and retrieved contraband, was cut out of the scenes, because if it wasn't, the arrest in most places are going to be tossed, should they even get passed a supervisor. A report of a warrant over the radio does not constitute the actual existence of the warrant unless the person dispatching has the original warrant in hand. If the dispatcher is reading from a computer printout, it is good enough for an arrest, but it does not necessarily mean the warrant is still in effect. Since I haven't seen a Dis-claimer from CBS (I may have missed it), CBS could be in trouble.",0,4567_1.txt
42279,train,"I'd never heard of this movie, but boy was I surprised when I caught it on TV. Great cast, great acting. Excellent movie! How can a movie with William H Macy, Neve Campbell and Donald Sutherland go wrong? I wonder why I never heard of it before.",1,3051_9.txt
31335,train,"Let's just say I had to suspend my disbelief less for Spiderman than I did for Hooligans. That is, to say, I have less of a problem believing Toby McGuire can stick to buildings than I do Elija Wood throwing down with toughs in Manchester. I won't get into specifics, as I don't want to write a spoiler, but the idea of grown, professional, British men getting into near death scraps every weekend is, well... funny. And this film is not. The fighting, the idea of fighting, is taken far too seriously. The gravity of the pugilism, the reverence with which the subject matter is treated becomes irritating, as it neither establishes or resolves the conflict. It seems as though the plot, with holes big enough to drive a Guiness truck through, has been slapped together with a contrived ""fish out of water"" theme so that viewers can gaze into Woods teary eyes as he learns how to become a man ie. hitting other young men of opposing football tastes with blunt objects and then running away as fast as he can. The characters are cartoonish, especially the Americans at Harvard. The character development and story line are telegraphed to the viewer throughout the picture. Unfortunately, the absurdity of the film doesn't reach its height until nearly the end, which by then you'll have spent nearly two hours of your life you are never getting back. Pick up ""The Football Factory"" or ""Fight Club"" instead of this corny, and disappointing dud. It doesn't waste time with empty melodrama, the tired old ""Yankee in King Aurthur's Court,"" or weepy, parables of coming of age bullsh*t. They're just pure, dark, and clever fun; the way violence is supposed to be.",0,4452_4.txt
44860,train,"I'm still new to the Krimi genre and the only one I've seen prior to seeing this one was the earlier and somewhat disappointing 'The Dead Eyes of London', which didn't exactly inspire a great hope for the rest of the genre in me. If I'd seen this one first, however, the feeling would have been different as while The College Girl Murders is a bizarre and rather wacky attempt at a crime flick; it's great fun to watch and it's really hard to hate a film that throws so many weird and wonderful ideas into the script and manages to pull it off with style. The film begins in a lab where a crazy scientist has invented a new and highly toxic poison that kills its victim and makes it look like they died from a heart attack. This poison is used by a mysterious criminal mastermind who breaks common criminals out of jail to carry out his murders using this poison (and then has them put back in jail). As the title suggests, it's a nearby college full of girls that provides most of the victims. There's also a mysterious monk dressed in a red robe who marauds around breaking necks with a bullwhip.<br /><br />Of course, with a plot like that; this is not exactly a serious affair and the director clearly knows that as there is a very tongue-in-cheek vibe to the film, which does bode well with the plot. The fact that there are so many different sides to the plot does unfortunately mean that everything does not run smoothly; although this isn't a big problem as things are kept ticking over nicely throughout the film and there's always enough going on to keep the audience interested. The atmosphere is superb and the colour scheme on display is great too look at. Of course, the film is based on an Edgar Wallace novel and clearly the man has a great imagination; the locations used are also superb and while a killer's lair decked out with a host of wild and exotic animals might not serve any relevance to the plot, it does help to give the film that extra 'something'. You cant expect a conclusion that fully makes sense after all the stuff that goes on in this film; but the reason for the murders sort of makes sense and is a satisfying way for the film to climax. Overall, College Girl Murders is an excellent little mystery flick and one that comes highly recommended!",1,5375_8.txt
40119,train,"the movie is far more sophisticated and intelligent is its exploration of sexual tension than such American attempts as 9 and a half weeks...the courtroom scene itself...with the couple copulating in the cage while the heroine pleads for their orgasm...is amazing...I have not seen this movie in 20 years...but it made indelible pictures in my mind...it is rich in texture and successful in creating a world where sex is the engine for all activity, and at its bottom is the yawning angst that lives in us all....the plot is European, and it meanders a bit, but so does life...especially when you are 17 and have a constant hard on....",1,12358_7.txt
37910,train,"Watch on the Rhine is one of the best anti-nazi propaganda films made during World War Two. Paul Lukas was certainly deserving of his Oscar. Bette Davis shines brilliantly as the great actress and beauty she was. I would recommend this film to those interested in that era, and, of course, the fabulous films of the late, great, Ms. Bette Davis.",1,1036_9.txt
43781,train,"Ride with the Devil, like Ang Lee's later Brokeback Mountain, is a film of aesthetic and historical importance. Film lovers ought to see it at minimum twice as its artistic nuance is worthy to be over comprehended. <br /><br />A perfect piece of art, surprising depth of humanity. I really don't recall another war film, will so capture you, will change your existing conception of history and politics, will restore your belief in humanity. After seeing so many killings, so many sufferings , you don't feel yourself numb, instead you treasure the bond between human beings more. The actors' performances haunt your heart, the music drives your mind. Some shoots, are not just some pictures, they transcend themselves, becoming the seeing of soul. Such is the true sense of film being a genre of art.<br /><br />A film like this doesn't need long comments or reviews, everything it says by itself. Ovation to the cast which includes Tobey Maguire, Jeffrey Wright and Jewel Kilcher, the cinematographer and the composer of the beautiful and lyrical music, what an achievement!",1,4403_10.txt
45245,train,"I'm not sure I understand where all these enthusiastically anti-grudge people are talking about here, perhaps it's just that some people like to rant about things.<br /><br />The movie was certainly imperfect (uneven acting, some may have had difficulties with the time-changes, actors all too willing to go places I'd really rather not go, etc.) but IMHO there were some things that more than made up for the imperfections.<br /><br />First and foremost, I LOVED the 'breaking of the rules' bit. NORMALLY when you leave the haunted house the baddies leave you alone, giving you time to regroup, get friends, and find the token mysterious paranormal type. NORMALLY (semi-spoiler alert) when you're hiding under the covers they can only get you through that little opening you peek through. NORMALLY at the end the ghosts somehow have become less creepy because you've found out they're just misunderstood, or they've been freed, or whatever.<br /><br />Secondly, the production was exceptional. While the movie was hardly special-effects-laden the supernatural bits while brief were extremely well done.<br /><br />Probably not the best sort of movie for those who think Freddy and Jason are the ultimate sort of horror (nothing against 'em, they've got their place), but great for those who've begun to take the conventions for granted and who don't have trouble with the time distortions.",1,5721_10.txt
32819,train,"My wife and I really had high hopes for this film, but it was a major disappointment. It was a Native American version of Mr. Magoo. A pathetic father who fails at everything he tries e.g. fishing, hunting, in an obvious way he subjects his family to his wild fantasies. His ""visions"" are not only ridiculous but in the process he lies to his son numerous times about various obvious things. Words cannot express how bad this film is. The children and wife are very real which makes the film even sadder. I don't get the humor... unless you like laughing at other people making a fool of themselves. I don't get how this could have come up for awards. Save your bucks, it's not worth the rental.",0,5789_1.txt
33519,train,"Let me start off by saying I am not a fan of horror movies. I never watch them.<br /><br />Let me tell you about my experience...<br /><br />The only reason I watched this movie was because my girlfriend and her friends wanted to see it over Happy Feet.<br /><br />...I never saw Happy Feet, but I am sure it is better than this...movie? Anyway, we didn't actually expect it to be good...we actually went in just to laugh at it. Cool with me...I have a problem with ruining the movie for other people in the theater but since it was just other couples talking and making out, it did not matter.<br /><br />After 15 minutes the 2 other people left to go sneak into Borat, a movie I would have gladly seen again over this. The movie was not scary, and not stupid so it would be funny...it was just boring. It wasn't terrible like ""Baby Genuises"" terrible, it was terrible like...not entertaining at all. Avoid.<br /><br />Now I am no expert, but it seems the problem with the horror industry these days is that you can have a PG-13 horror that is boring and not scary, or you can have an R gruesome horror movie that either is too bloody or too disgusting for people.<br /><br />You want a PG-13 horror that sucks but is funny? See ""The Grudge."" Avoid this movie like the plague...because it may literally bore you to death.<br /><br />0/10",0,6418_1.txt
32887,train,"This film, like the first one (""The Man From Snowy River"") has the same good and bad features, perhaps even more so than the original. Unfortunately, the bad outweighs the good. <br /><br />The GOOD - Magnificent scenery, better than the first film. I love those high country shots in Australia. Tom Burlinson is still a likable guy, as ""Jim Craig."" Bruce Rowland did a nice job with the music, too.<br /><br />The BAD - Once again we get an extremely obnoxious feminist heroine ""Jessica"" (Sigrid Thornton) who is a world-class pouter with an extremely annoying face and manner about her. In this film, we also get a big downgrade in who pays the father. Previously it was Kirk Douglas, now replaced by the always -profane Brian Dennehy. Speaking of that, it is a disgrace that a Walt Disney film would includes usages of the Lord's name in vain. That was one reason was almost totally down the tubes in the 1980s. This film, like the first one",0,584_3.txt
42186,train,"This movie is about two guys who made up a sport on the spot trying to get 2 get the hot chick. BASEketball becomes a nationwide sport. Joe Cooper (Trey Parker) is the beloved captain, but is hated when he loses the NBA to some other rival team. He meets the girl of his dreams Yasmine Bleeth, and in the end they kiss. the first time i saw this movie i wet my pants it was so funny. a definite must see for all comedy fans. If you love south park you'll love this! Maybe don't watch with kids it is bit inappropriate for little dudes. some duds give it 6 1/2 out of ten, i give it 11 out of ten. i like coop he rocks i gotta go bye bye thanks for reading this",1,2969_10.txt
35351,train,"First off let me say that this has to be on the top of my list of boring movies. Nothing, and I mean nothing in this movie is even remotely thrilling. Most of it is very confusing and as it progresses you just wish it would end!! Some people want a movie that makes them ""think"" through the entire thing, to which I say...""More power to you""!! I on the other hand just want to be entertained. Which brings me back to this stinker, entertainment it is not. This movie is stupid and a complete waste of time. Seems that most here agree also. Most of this didn't make any sense, and by the time you think you have one scene figured out another lame scene comes around and....well I guess you see where this is going. Avoid, this one sucks....bad!!",0,8067_1.txt
47102,train,"This movie was an impressive one. My first experience with a foreign film, it was neither too long, nor too complex. I myself enjoyed the subtitles; and the plot was surprisingly fresh. The story of an adult son visiting his elderly father and retarded brother after a long separation appeared cliched at first, but it proved to be very touching and realistic. There was also some subtle humor so as not to depress or bore the audience.",1,7393_7.txt
46528,train,"Just finished watching The Groove Tube which I first saw about 23 years ago when I was a teenager staying up way past my bedtime watching HBO with my brother and his best friend. We had also watched Animal House just before that so we saw two movies that starred an SNL alumna and had some naked breasts. Good thing our parents were asleep the whole time! Anyway, there were lots of weird and funny things in this movie that were eye-openers like the Brown 25 sequence of the Uranus Industries commercial (""with the taste of beef stew"" says the announcer as what is apparently human excrement comes out of a white tube. Ewww!) or the face of the puppet talking about VD (a scrotum with a small penis with eyes glued on). Chevy Chase and Richard Belzer made their feature film debuts here. Chase is hilarious whether doing a Geritan spot with a woman stripping, having his hands have sex in a ""Let Fingers Do It"" commercial, or singing ""Four Leaf Clover"" with co-writer/director Ken Shapiro drumming his hands on his head. Belzer teams with Shapiro in ""The Dealers"" movie, and on ""Channel One Evening News"" with one wild bit having Belzer as a black prostitute trying tricks on reporter Ken who plays Lionel here. ""Lionel, that sounds like a train that I'm going to ride like a Choo-Choo!"" Other outrageous bits include ""The Koko Show"" with Shipiro as a kid clown show host who, after ordering the ""people over ten"" to leave the room, reads requests of his viewers like passages of ""Fanny Hill""! Or how about the Olympics segment with a German couple making love being announced by two men (one of them Spanish) as they get explicit while ""Please Stand By"" keeps interrupting on the screen! Or the animated segment on ""The Dealers"" which depicts dancing toilets after Shapiro ingested some marijuana! Not everything's so dirty. Besides the ""Four Leaf Clover"" skit, at the end there's a highly amusing music segment with Ken lip-syncing his own recording of ""Just You, Just Me"" while dancing with suit and briefcase around the city with occasionally a cop (co-writer Lane Sarasohn) joining in. So, in summation this is one weirdly, funny movie that seemed to influence other like films (Tunnelvision, Kentucky Fried Movie) and possibly Saturday Night Live (which made Chevy that show's first star) and, despite some dated elements, can still amuse today. P.S. While I liked hearing Curtis Mayfield's ""Move On Up"" during the gorillas dancing/hitchhiking beginning sequence, I did wonder what the point was with the sequence of the hitchhiker and the woman who picked him up, having them running from the car, stripping on the run, and then having the naked man get caught by the cop who stopped on the road. Guess it's one of those '70s streaking things...",1,6877_7.txt
39125,train,"I saw this film at the Rhode Island International Film Festival and was completely blown away. The structure and execution of the film was fantastic...I know it won't, but it really deserves an Oscar nod. Cal and Andre were phenomenal as the two disturbed classmates. Yes, the film is very controversial and I can see a lot of people having a lot of problems with it, as it deals with school shooting and especially makes you identify with the killers. However, despite its harsh and blunt subject matter, Zero Day is SO worth watching. I'm looking forward to it coming out on video so I can buy it - it's very, very good. Very powerful and intense...the end shooting sequence leaves you speechless because it's almost too realistic. Their uncertainty, the ""recordings"", the footage and panic of the students, totally indescribable. I really hope it gets the attention it deserves. It's done in the same format as The Blair Witch Project, handheld camera, made to appear as a true home video documentary kind of film - but god is it INFINITELY better. Very impressive, hats off to everyone involved. If you've got the chance you really should see it.",1,11463_9.txt
46365,train,"This motion picture has a steady, haunting pace backed up with great acting (one of Chamberlain's best performances) and a story that is revealed to us over time.<br /><br />Beyond that, the music fully establishes the mood and assists in maintaining an uneasy, cautious and somber tone.<br /><br />Weir's story is enhanced by using aboriginals, their stories and their tensions with the dominant white population to deliver a fantasy tale that is ominous.<br /><br />Although they are unrelated in story as well as genre, this maintained the same feeling within me as Ursula Le Guin's ""Lathe of Heaven"" (1980). <br /><br />""The Last Wave"" is a dramatic thriller with some shocking moments. Remember, ""hacking and slicing"" doesn't make a film a horror movie, it's the psychological element of fear and trepidation that rests within us all.",1,672_9.txt
42264,train,"Since Douglas MacArthur affected more human livesÂ?for the betterÂ?than any other American not elected President, he deserved a better film biography. Not that Universal's ""MacArthur"" is bad. It's just not all it should have been.<br /><br />Oddly enough, the potential was there. From the very early ""Star Trek"" episode ""The Corbomite Maneuver"" (1966) to the recent HBO films ""Something the Lord Made"" (2OO4) and ""Warm Springs"" (2OO5), director Joseph Sargent has emerged as one of the most expressively human directors in film, a man capable of subtly shaping the emotional shadings of his actors' performances, and carrying the audience exactly where he wants them to go. The producer, Frank McCarthy, also gave us ""Patton"" (197O), the legendary Jerry Goldsmith scored both films, and Universal widely touted the fact that the film was ""four years in preparation and production."" Yet for all of this, ""MacArthur"" is perfectly adequateÂ?and not much more than that.<br /><br />The film begins in early 1942, shortly before the beleaguered general was orderedÂ?by President Franklin D. Roosevelt (Dan O'Herlihy)Â?to flee the Philippines to avoid capture by the Japanese. Thus, this film omits: <br /><br />Â· MacArthur's birth in 188O in a frontier barracks in Arkansas still subject to attack by Native American tribesmenÂ?thus establishing that his remarkable life spanned the distance from bows-and-arrows to thermonuclear weapons; <br /><br />Â· his graduation from West PointÂ?first in a class of 95, <br /><br />Â· how he joined his famous father, General Arthur MacArthur (who had earned the Medal of Honor at Missionary Ridge in the Civil War) on assignments in Japan, China and, most importantly, in the Philippines; <br /><br />Â· his heroic exploits in the 1914 excursion into Vera Cruz; <br /><br />Â· how he leaped about the trenches of World War One like a mountain goat, often wounded, and promoted with blinding speed to Brigadier General; <br /><br />Â· his postwar service as West Point's youngestÂ?and most progressiveÂ?commandant; <br /><br />Â· his participation in the court-martial of Billy Mitchell in 1924; <br /><br />Â· his routing of the Bonus Marchers in 1932; <br /><br />Â· his efforts to sustain a woefully-underfunded Army as Chief of Staff in the early 193O's; <br /><br />Â· his retirement from the U.S. Army to become Field Marshal (!) of the Army of the Philippines; <br /><br />Â· and the reactivation of his commission by FDR shortly before the outbreak of the Second World War.<br /><br />All this is omitted in favor of prolonged footage of MacArthur trying to fight off seasickness while being evacuated by PT boatÂ?thus, we know that ""General Mac"" is a legend, but not why; nor can we appreciate why the allegations of cowardice were so wounding to ""Dugout Doug""Â?and so patently unfounded.<br /><br />The remainder of his career is presently straightforwardly: His island-hopping ""Hit 'em where they ain't"" campaign, the fulfillment of his pledge to the FilipinosÂ? ""I shall return!""Â?his crowning achievement, the winning of the peace in postwar Japan, then the difference of opinion with President Harry Truman (a properly feisty Ed Flanders) over the conduct of the Korean conflict which resulted in his outright firing, and finally, his proclamation to Congress that ""old soldiersÂ?simply fade away,"" after which he did just that. All quite historically accurate, and all presented with a very deliberate lack of commentary.<br /><br />Sargent and the producers almost painfully distance themselves from adorning the historical record with their own approval or disapproval: If MacArthur's actions appear noble, let them be presented as such; if they appear egotistical or bombastic, let those conceptions register sans comment. Since Joe Sargent is quite expert at subtly manipulating his audience's reactionsÂ?again, see Warm SpringsÂ?this refusal to offer comment appears quite intentional. Historically, that may be commendable, but it almost defeats the efforts of the viewer to place this extraordinary man in any kind of rational perspective.<br /><br />And finally, there is a sort of ""made on the cheap"" feel to the film, as there is to ""Midway,"" released about the same time. Both films were relegated to ""television"" directors--Sargent in this case, Jack Smight on ""Midway,"" and both have a made-for-TV-look. Even Jerry Goldsmith's march, while perfectly serviceable, lack the subtle undertones and the grandeur of his ""Patton"" theme--just another way in which a larger-than-life man is memorialized by a very ordinary film.<br /><br />There was vanity and pettiness in this man, inarguably; there was also greatnessÂ?and love him or loathe him, one must acknowledge the fact that MacArthur did what no military commander before him had done: he won the peace.<br /><br />In the end, ""MacArthur""Â?like so many film biographiesÂ?is a good place to begin research into this remarkable man, but a poor place to end it.",1,3038_8.txt
40055,train,"I had started to lose my faith in films of recent being inundated with the typical Genre Hollywood film. Story lines fail, and camera work is merely copied from the last film of similiar taste. But, then I saw Zentropa (Europa) and my faith was renewed. Not only is the metaphorical storyline enthralling but the use of color and black and white is visually stimulating. The narrator (Max Von Sydow) takes you through a spellbounding journey every step of the way and engrosses you into Europa 1945. We have all seen death put on screen in a hundred thousand ways but the beauty of this film is how it takes you through every slow-moving moment that leads you to death. Unlike many films it doesn't cut after one second of showing (for example) a knife but forces you to watch the devastating yet sensuous beauty of a man's final moments. I think we can all take something different away from what this movie is trying to say but it is definitely worth taking the time to find out what it all really means. I would love to talk more in depth about the film for any one who wishes to send me an email. Enjoy it!",1,122_9.txt
49831,train,"I happened across ""Bait"" on cable one night just as it started and thought, ""Eh, why not?"" I'm glad I gave it a chance. <br /><br />""Bait"" ain't perfect. It suffers from unnecessarily flashy direction and occasional dumbness. But overall, this movie worked. All the elements aligned just right, and they pulled off what otherwise could have been a pretty ugly film. <br /><br />Most of that, I think, is due to Jamie Foxx. I don't know who tagged Foxx for the lead, but whoever it was did this movie a big favor. Believable and amazingly likeable, Foxx glides through the movie, smooth as butter and funnier than hell. You can tell he's working on instinct, and instinct doesn't fail him.<br /><br />The plot, while unimportant, actually ties together pretty well, and there's even a character arc through which Foxx's character grows as a person. Again, they could've slipped by without any of this, but it just makes things that much better.<br /><br />I'm surprised at the low rating for this. Maybe I just caught this move on the right night, or vice versa, but I'd give it a 7/10. Bravo, Mssr. Foxx.",1,984_7.txt
49592,train,"This is an unusual Laurel & Hardy comedy with something of a split personality: at times it feels like two movies made in different styles spliced into a single short. Happily, each portion is funny in its own right, and the boys' seemingly effortless clowning carries the day and synthesizes the film's disparate elements into an entertaining whole. While I've never heard a fan cite DIRTY WORK as his or her favorite Laurel & Hardy comedy, it's nonetheless one that everybody seems to like.<br /><br />Our story is set in the home of Professor Noodle, who represents one key element of the story-line: a wildly over-the-top parody of Mad Scientist scenarios. This marks a rare venture into sci-fi territory for L&H; Abbott & Costello and The Three Stooges tangled with mad doctors far more often than Stan & Ollie. In any event, the professor is obsessed with creating a rejuvenating serum that can make people younger, while his sarcastic butler, Jessup, expresses the viewer's skepticism with rolled eyes and the occasional dry quip. Meanwhile, Stan & Ollie are chimney sweeps who show up at the Professor's home the very day he perfects his solution. ""Their"" portion of the film consists of characteristic (but first-rate) slapstick involving the chimney, the roof, shovels, and a number of unfortunate mishaps. If you don't enjoy watching these guys screw up a task then you probably won't like DIRTY WORK, but for fans of the team this movie is a feast. The highlight comes when Ollie plummets through the chimney, lands in the fireplace, and is then pummeled with bricks that fall onto his head with maddening rhythmic precision, one by one. I also like the shot of Ollie tumbling off the roof into a greenhouse; the process work is so slapdash I suspect it was something of an inside joke, the way W.C. Fields' movies would feature the world's worst rear-projection screens.<br /><br />The slapstick stuff is great fun, but it's the mad scientist motif that makes this film offbeat, and two supporting players deserve a tip of the bowler hat: prolific character actor Lucien Littlefield is terrific as the professor, delivering his overripe lines with relish and cackling with hammy glee, while Sam Adams is a stitch in the less showy role of Jessup the butler. As great as Stan Laurel and Oliver Hardy were in their prime, it's always worth noting that their supporting casts at the Hal Roach Studio gave their films an enormous boost. So too, usually, did the background music of Le Roy Shield, but DIRTY WORK marks a rare occasion from this period that a Roach comedy has no musical accompaniment at all after the opening credits. Mood music might have enhanced the proceedings, but no matter; this is a highly enjoyable comedy anyhow, and a prime example of what made Laurel & Hardy so popular in their day.",1,9634_8.txt
